Order ID,Employee ID ,Employee Name,Employee Job Title,Sales Region,Order Date,State,State Code,Product Category,Product Name,Quantity,Unit Price,Order Amount
3784,12283,Igor Hansen,Sales Associate,N Central East,13/6/2019,Illinois,IL,Olive Oil,Extra Virgin Olive Oil - Medium 6pk,1,114,114
3839,12283,Igor Hansen,Sales Associate,N Central East,19/6/2019,Indiana,IN,Bath products,Lavender and Olive Oil Bar Soap,4,5.99,23.96
3870,12283,Igor Hansen,Sales Associate,N Central East,24/6/2019,Kansas,KS,Bath products,Lavender and Olive Oil Bar Soap,3,5.99,17.97
3880,12283,Igor Hansen,Sales Associate,N Central East,25/6/2019,Kansas,KS,Bath products,Lavender and Olive Oil Lotion,2,9.99,19.98
3887,12283,Igor Hansen,Sales Associate,N Central East,26/6/2019,Illinois,IL,Olive Oil,Garlic Extra Virgin Olive Oil 6pk,2,123,246
3933,12283,Igor Hansen,Sales Associate,N Central East,3/7/2019,Illinois,IL,Olive Oil,Lemon Extra Virgin Olive Oil 2pk,1,45,45
3969,12283,Igor Hansen,Sales Associate,N Central East,7/7/2019,Illinois,IL,Olive Oil,Basil Extra Virgin Olive Oil 12pk,7,234,1638
3968,12283,Igor Hansen,Sales Associate,N Central East,7/7/2019,Illinois,IL,Olive Oil,Rosemary Extra Virgin Olive Oil 2pk,1,45,45
3975,12283,Igor Hansen,Sales Associate,N Central East,9/7/2019,Iowa,IA,Bath products,Lavender and Olive Oil Bar Soap,2,5.99,11.98
4000,12283,Igor Hansen,Sales Associate,N Central East,11/7/2019,Michigan,MI,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,3,234,702
4078,12283,Igor Hansen,Sales Associate,N Central East,22/7/2019,Iowa,IA,Bath products,Mandarin and Olive Bath Salts,2,8.5,17
4117,12283,Igor Hansen,Sales Associate,N Central East,28/7/2019,Kansas,KS,Bath products,Lavender and Olive Oil Bar Soap 3pk,4,14.5,58
4140,12283,Igor Hansen,Sales Associate,N Central East,31/7/2019,Indiana,IN,Olive Oil,Lemon Extra Virgin Olive Oil 12pk,7,234,1638
4204,12283,Igor Hansen,Sales Associate,N Central East,9/8/2019,Iowa,IA,Gift Basket,Scented Olive Oil Bath Soap Gift Basket,4,45,180
4249,12283,Igor Hansen,Sales Associate,N Central East,16/8/2019,Ohio,OH,Olive Oil,Extra Virgin Olive Oil - Medium 6pk,1,114,114
4311,12283,Igor Hansen,Sales Associate,N Central East,25/8/2019,Wisconsin,WI,Gift Basket,Deluxe Bath Gift Basket,3,115,345
4365,12283,Igor Hansen,Sales Associate,N Central East,1/9/2019,Kansas,KS,Olive Oil,Lemon Extra Virgin Olive Oil 12pk,4,234,936
4405,12283,Igor Hansen,Sales Associate,N Central East,7/9/2019,Illinois,IL,Olive Oil,Basil Extra Virgin Olive Oil,4,26,104
4423,12283,Igor Hansen,Sales Associate,N Central East,10/9/2019,Ohio,OH,Gift Basket,Infused EVOO Gift Basket,3,75,225
4436,12283,Igor Hansen,Sales Associate,N Central East,12/9/2019,Ohio,OH,Olive Oil,Rosemary Extra Virgin Olive Oil 6pk,1,123,123
4475,12283,Igor Hansen,Sales Associate,N Central East,18/9/2019,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,1,234,234
4473,12283,Igor Hansen,Sales Associate,N Central East,18/9/2019,Minnesota,MN,Bath products,Lavender and Olive Oil Lotion,2,9.99,19.98
4480,12283,Igor Hansen,Sales Associate,N Central East,19/9/2019,Illinois,IL,Gift Basket,Rosmary EVOO Gift Basket,3,75,225
4492,12283,Igor Hansen,Sales Associate,N Central East,21/9/2019,Iowa,IA,Olive Oil,Rosemary Extra Virgin Olive Oil,1,26,26
4557,12283,Igor Hansen,Sales Associate,N Central East,1/10/2019,Illinois,IL,Bath products,Lavender and Olive Body Soap,3,7.45,22.35
4588,12283,Igor Hansen,Sales Associate,N Central East,6/10/2019,Illinois,IL,Bath products,Lavender and Olive Oil Lotion,1,9.99,9.99
4589,12283,Igor Hansen,Sales Associate,N Central East,6/10/2019,Michigan,MI,Olive Oil,Garlic Extra Virgin Olive Oil 2pk,2,45,90
4695,12283,Igor Hansen,Sales Associate,N Central East,20/10/2019,Wisconsin,WI,Olive Oil,Lemon Extra Virgin Olive Oil 12pk,2,234,468
4743,12283,Igor Hansen,Sales Associate,N Central East,27/10/2019,Michigan,MI,Bath products,Lavender and Olive Oil Lotion,4,9.99,39.96
4766,12283,Igor Hansen,Sales Associate,N Central East,30/10/2019,Ohio,OH,Olive Oil,Chili Extra Virgin Olive Oil 12pk,3,234,702
4824,12283,Igor Hansen,Sales Associate,N Central East,8/11/2019,Michigan,MI,Olive Oil,Garlic Extra Virgin Olive Oil,12,26,312
4847,12283,Igor Hansen,Sales Associate,N Central East,11/11/2019,Iowa,IA,Bath products,Lavender and Olive Oil Lotion,3,9.99,29.97
4862,12283,Igor Hansen,Sales Associate,N Central East,14/11/2019,Illinois,IL,Olive Oil,Chili Extra Virgin Olive Oil 2pk,1,45,45
5015,12283,Igor Hansen,Sales Associate,N Central East,4/12/2019,Ohio,OH,Bath products,Lavender and Olive Oil Lotion,9,9.99,89.91
5023,12283,Igor Hansen,Sales Associate,N Central East,5/12/2019,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Trio 6pk,2,114,228
5131,12283,Igor Hansen,Sales Associate,N Central East,24/12/2019,Kansas,KS,Olive Oil,Basil Extra Virgin Olive Oil 12pk,2,234,468
5143,12283,Igor Hansen,Sales Associate,N Central East,25/12/2019,Ohio,OH,Gift Basket,Rosmary EVOO Gift Basket,2,75,150
5170,12283,Igor Hansen,Sales Associate,N Central East,29/12/2019,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Medium 12 pk,3,19.5,58.5
5194,12283,Igor Hansen,Sales Associate,N Central East,1/1/2020,Michigan,MI,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,7,234,1638
5216,12283,Igor Hansen,Sales Associate,N Central East,4/1/2020,Ohio,OH,Olive Oil,Chili Extra Virgin Olive Oil 6pk,4,123,492
5227,12283,Igor Hansen,Sales Associate,N Central East,6/1/2020,Illinois,IL,Olive Oil,Garlic Extra Virgin Olive Oil 6pk,1,123,123
5234,12283,Igor Hansen,Sales Associate,N Central East,7/1/2020,Wisconsin,WI,Gift Basket,Garlic EVOO Gift Basket,2,75,150
5380,12283,Igor Hansen,Sales Associate,N Central East,29/1/2020,Indiana,IN,Olive Oil,Lemon Extra Virgin Olive Oil,2,26,52
5434,12283,Igor Hansen,Sales Associate,N Central East,5/2/2020,Illinois,IL,Olive Oil,Rosemary Extra Virgin Olive Oil 6pk,3,123,369
5432,12283,Igor Hansen,Sales Associate,N Central East,5/2/2020,Indiana,IN,Gift Basket,Rosmary EVOO Gift Basket,3,75,225
5446,12283,Igor Hansen,Sales Associate,N Central East,7/2/2020,Michigan,MI,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,14,234,3276
5514,12283,Igor Hansen,Sales Associate,N Central East,17/2/2020,Minnesota,MN,Olive Oil,Rosemary Extra Virgin Olive Oil 6pk,1,123,123
5516,12283,Igor Hansen,Sales Associate,N Central East,17/2/2020,Illinois,IL,Bath products,Lavender and Olive Oil Lotion,2,9.99,19.98
5574,12283,Igor Hansen,Sales Associate,N Central East,26/2/2020,Michigan,MI,Bath products,Vanilla and Olive Oil Lotion,3,9.99,29.97
5604,12283,Igor Hansen,Sales Associate,N Central East,3/3/2020,Indiana,IN,Bath products,Assorted Olive Bar Soap - 6 pk,3,30,90
5644,12283,Igor Hansen,Sales Associate,N Central East,8/3/2020,Kansas,KS,Bath products,Lavender and Olive Body Soap,4,7.45,29.8
5658,12283,Igor Hansen,Sales Associate,N Central East,9/3/2020,Kansas,KS,Gift Basket,Chili EVOO Gift Basket,1,75,75
5760,12283,Igor Hansen,Sales Associate,N Central East,23/3/2020,Wisconsin,WI,Bath products,Vanilla and Olive Oil Candle,1,6.99,6.99
5837,12283,Igor Hansen,Sales Associate,N Central East,3/4/2020,Illinois,IL,Olive Oil,Basil Extra Virgin Olive Oil 2pk,4,45,180
5920,12283,Igor Hansen,Sales Associate,N Central East,17/4/2020,Illinois,IL,Bath products,Lavender and Olive Candle,4,6.99,27.96
5929,12283,Igor Hansen,Sales Associate,N Central East,18/4/2020,Michigan,MI,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,1,234,234
5952,12283,Igor Hansen,Sales Associate,N Central East,22/4/2020,Illinois,IL,Bath products,Mandarin and Olive Oil Bar Soap 3pk,4,14.5,58
6105,12283,Igor Hansen,Sales Associate,N Central East,15/5/2020,Illinois,IL,Bath products,Vanilla and Olive Oil Bar Soap 3pk,3,14.5,43.5
6138,12283,Igor Hansen,Sales Associate,N Central East,18/5/2020,Ohio,OH,Gift Basket,Scented Olive Oil Candle Gift Basket,3,19.5,58.5
6163,12283,Igor Hansen,Sales Associate,N Central East,22/5/2020,Illinois,IL,Bath products,Assorted Olive Bar Soap - 6 pk,2,30,60
6213,12283,Igor Hansen,Sales Associate,N Central East,30/5/2020,Illinois,IL,Olive Oil,Extra Virgin Olive Oil - Delicate 2pk,4,45,180
6224,12283,Igor Hansen,Sales Associate,N Central East,31/5/2020,Indiana,IN,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,2,234,468
6412,12283,Igor Hansen,Sales Associate,N Central East,26/6/2020,Michigan,MI,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,4,234,936
6453,12283,Igor Hansen,Sales Associate,N Central East,2/7/2020,Iowa,IA,Olive Oil,Extra Virgin Olive Oil - Trio 6pk,2,114,228
6512,12283,Igor Hansen,Sales Associate,N Central East,8/7/2020,Indiana,IN,Bath products,Mandarin and Olive Body Soap,1,7.45,7.45
6558,12283,Igor Hansen,Sales Associate,N Central East,14/7/2020,Illinois,IL,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,2,234,468
6577,12283,Igor Hansen,Sales Associate,N Central East,16/7/2020,Illinois,IL,Bath products,Lavender and Olive Candle,3,6.99,20.97
6613,12283,Igor Hansen,Sales Associate,N Central East,20/7/2020,Kansas,KS,Bath products,Lavender and Olive Oil Bar Soap 3pk,2,14.5,29
6641,12283,Igor Hansen,Sales Associate,N Central East,24/7/2020,Indiana,IN,Bath products,Vanilla and Olive Oil Body Soap,2,7.45,14.9
6678,12283,Igor Hansen,Sales Associate,N Central East,28/7/2020,Minnesota,MN,Gift Basket,Basil EVOO Gift Basket,2,75,150
6769,12283,Igor Hansen,Sales Associate,N Central East,10/8/2020,Iowa,IA,Olive Oil,Rosemary Extra Virgin Olive Oil,1,26,26
6805,12283,Igor Hansen,Sales Associate,N Central East,14/8/2020,Kansas,KS,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,10,234,2340
6822,12283,Igor Hansen,Sales Associate,N Central East,17/8/2020,Ohio,OH,Gift Basket,Scented Olive Oil Bath Salts Gift Basket,3,35,105
6848,12283,Igor Hansen,Sales Associate,N Central East,20/8/2020,Kansas,KS,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,13,234,3042
6892,12283,Igor Hansen,Sales Associate,N Central East,27/8/2020,Illinois,IL,Bath products,Vanilla and Olive Oil Bar Soap 3pk,1,14.5,14.5
7063,12283,Igor Hansen,Sales Associate,N Central East,21/9/2020,Minnesota,MN,Olive Oil,Garlic Extra Virgin Olive Oil 2pk,2,45,90
7131,12283,Igor Hansen,Sales Associate,N Central East,1/10/2020,Iowa,IA,Olive Oil,Extra Virgin Olive Oil - Medium 2pk,3,16.75,50.25
7160,12283,Igor Hansen,Sales Associate,N Central East,6/10/2020,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,3,234,702
7180,12283,Igor Hansen,Sales Associate,N Central East,9/10/2020,Kansas,KS,Olive Oil,Chili Extra Virgin Olive Oil 12pk,8,234,1872
7232,12283,Igor Hansen,Sales Associate,N Central East,16/10/2020,Indiana,IN,Bath products,Mandarin and Olive Bath Salts,3,8.5,25.5
7256,12283,Igor Hansen,Sales Associate,N Central East,20/10/2020,Illinois,IL,Bath products,Assorted Olive Oil Bar Soap - 3 pk,4,14.5,58
7262,12283,Igor Hansen,Sales Associate,N Central East,21/10/2020,Michigan,MI,Olive Oil,Basil Extra Virgin Olive Oil,2,26,52
7304,12283,Igor Hansen,Sales Associate,N Central East,27/10/2020,Ohio,OH,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,4,234,936
7330,12283,Igor Hansen,Sales Associate,N Central East,31/10/2020,Indiana,IN,Gift Basket,Scented Olive Oil Bath Soap Gift Basket,2,45,90
7378,12283,Igor Hansen,Sales Associate,N Central East,7/11/2020,Michigan,MI,Bath products,Lavender and Olive Bath Salts,1,8.5,8.5
7414,12283,Igor Hansen,Sales Associate,N Central East,11/11/2020,Illinois,IL,Olive Oil,Garlic Extra Virgin Olive Oil,4,26,104
7424,12283,Igor Hansen,Sales Associate,N Central East,13/11/2020,Iowa,IA,Olive Oil,Extra Virgin Olive Oil - Delicate 6pk,4,114,456
7435,12283,Igor Hansen,Sales Associate,N Central East,15/11/2020,Illinois,IL,Olive Oil,Basil Extra Virgin Olive Oil,4,26,104
7462,12283,Igor Hansen,Sales Associate,N Central East,18/11/2020,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
7510,12283,Igor Hansen,Sales Associate,N Central East,24/11/2020,Ohio,OH,Olive Oil,Extra Virgin Olive Oil - Trio 6pk,4,114,456
7523,12283,Igor Hansen,Sales Associate,N Central East,25/11/2020,Illinois,IL,Bath products,Mandarin and Olive Bath Salts,2,8.5,17
7569,12283,Igor Hansen,Sales Associate,N Central East,2/12/2020,Minnesota,MN,Bath products,Assorted Olive Bar Soap - 6 pk,1,30,30
7722,12283,Igor Hansen,Sales Associate,N Central East,23/12/2020,Illinois,IL,Gift Basket,Lemon EVOO Gift Basket,3,75,225
7756,12283,Igor Hansen,Sales Associate,N Central East,27/12/2020,Kansas,KS,Bath products,Lavender and Olive Oil Bar Soap,3,5.99,17.97
7784,12283,Igor Hansen,Sales Associate,N Central East,31/12/2020,Illinois,IL,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,2,234,468
2933,13649,John Ashwin,Senior Sales Representative,Central East,9/2/2019,Virginia,VA,Gift Basket,Deluxe Bath Gift Basket,1,115,115
3026,13649,John Ashwin,Senior Sales Representative,Central East,21/2/2019,West Virginia,WV,Bath products,Vanilla and Olive Oil Body Soap,2,7.45,14.9
3033,13649,John Ashwin,Senior Sales Representative,Central East,22/2/2019,Virginia,VA,Gift Basket,Scented Olive Oil Lotion Gift Basket,3,27,81
3065,13649,John Ashwin,Senior Sales Representative,Central East,28/2/2019,Virginia,VA,Gift Basket,Basil EVOO Gift Basket,2,75,150
3186,13649,John Ashwin,Senior Sales Representative,Central East,20/3/2019,North Carolina,NC,Bath products,Vanilla and Olive Oil Body Soap,1,7.45,7.45
3323,13649,John Ashwin,Senior Sales Representative,Central East,8/4/2019,Rhode Island,RI,Bath products,Vanilla and Olive Oil Bar Soap,1,5.99,5.99
3419,13649,John Ashwin,Senior Sales Representative,Central East,21/4/2019,Virginia,VA,Olive Oil,Garlic Extra Virgin Olive Oil 2pk,4,45,180
3455,13649,John Ashwin,Senior Sales Representative,Central East,26/4/2019,Kentucky,KY,Bath products,Lavender and Olive Oil Lotion,4,9.99,39.96
3496,13649,John Ashwin,Senior Sales Representative,Central East,1/5/2019,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Trio 3pk,3,70,210
3601,13649,John Ashwin,Senior Sales Representative,Central East,15/5/2019,Tennessee,TN,Gift Basket,Lemon EVOO Gift Basket,2,75,150
3619,13649,John Ashwin,Senior Sales Representative,Central East,17/5/2019,Virginia,VA,Bath products,Mandarin and Olive Oil Bar Soap 3pk,1,14.5,14.5
3620,13649,John Ashwin,Senior Sales Representative,Central East,17/5/2019,Maryland,MD,Olive Oil,Extra Virgin Olive Oil - Delicate 2pk,3,45,135
3630,13649,John Ashwin,Senior Sales Representative,Central East,19/5/2019,North Carolina,NC,Gift Basket,Garlic EVOO Gift Basket,1,75,75
3651,13649,John Ashwin,Senior Sales Representative,Central East,23/5/2019,Rhode Island,RI,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,1,234,234
3656,13649,John Ashwin,Senior Sales Representative,Central East,24/5/2019,Kentucky,KY,Bath products,Lavender and Olive Oil Bar Soap 3pk,1,14.5,14.5
3689,13649,John Ashwin,Senior Sales Representative,Central East,28/5/2019,North Carolina,NC,Olive Oil,Basil Extra Virgin Olive Oil,1,26,26
3740,13649,John Ashwin,Senior Sales Representative,Central East,6/6/2019,Kentucky,KY,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,6,234,1404
3907,13649,John Ashwin,Senior Sales Representative,Central East,29/6/2019,Tennessee,TN,Olive Oil,Chili Extra Virgin Olive Oil 6pk,3,123,369
3903,13649,John Ashwin,Senior Sales Representative,Central East,29/6/2019,West Virginia,WV,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,1,17.5,17.5
3976,13649,John Ashwin,Senior Sales Representative,Central East,9/7/2019,North Carolina,NC,Olive Oil,Lemon Extra Virgin Olive Oil 2pk,4,45,180
4014,13649,John Ashwin,Senior Sales Representative,Central East,13/7/2019,Virginia,VA,Olive Oil,Garlic Extra Virgin Olive Oil 2pk,2,45,90
4012,13649,John Ashwin,Senior Sales Representative,Central East,13/7/2019,Tennessee,TN,Olive Oil,Extra Virgin Olive Oil - Trio 6pk,3,114,342
4086,13649,John Ashwin,Senior Sales Representative,Central East,23/7/2019,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,5,234,1170
4102,13649,John Ashwin,Senior Sales Representative,Central East,26/7/2019,Maryland,MD,Olive Oil,Chili Extra Virgin Olive Oil 6pk,3,123,369
4110,13649,John Ashwin,Senior Sales Representative,Central East,27/7/2019,Tennessee,TN,Olive Oil,Chili Extra Virgin Olive Oil 12pk,4,234,936
4147,13649,John Ashwin,Senior Sales Representative,Central East,1/8/2019,Virginia,VA,Olive Oil,Chili Extra Virgin Olive Oil 2pk,4,45,180
4304,13649,John Ashwin,Senior Sales Representative,Central East,23/8/2019,Maryland,MD,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,12,234,2808
4333,13649,John Ashwin,Senior Sales Representative,Central East,28/8/2019,Maryland,MD,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,6,234,1404
4396,13649,John Ashwin,Senior Sales Representative,Central East,5/9/2019,North Carolina,NC,Olive Oil,Extra Virgin Olive Oil - Medium 6pk,3,114,342
4391,13649,John Ashwin,Senior Sales Representative,Central East,5/9/2019,Tennessee,TN,Bath products,Lavender and Olive Oil Lotion,4,9.99,39.96
4416,13649,John Ashwin,Senior Sales Representative,Central East,9/9/2019,Rhode Island,RI,Gift Basket,Rosmary EVOO Gift Basket,4,75,300
4415,13649,John Ashwin,Senior Sales Representative,Central East,9/9/2019,North Carolina,NC,Olive Oil,Basil Extra Virgin Olive Oil,2,26,52
4424,13649,John Ashwin,Senior Sales Representative,Central East,10/9/2019,Rhode Island,RI,Gift Basket,Scented Olive Oil Bath Soap Gift Basket,2,45,90
4456,13649,John Ashwin,Senior Sales Representative,Central East,15/9/2019,Virginia,VA,Gift Basket,Lemon EVOO Gift Basket,1,75,75
4485,13649,John Ashwin,Senior Sales Representative,Central East,20/9/2019,Tennessee,TN,Olive Oil,Extra Virgin Olive Oil - Medium 6pk,1,114,114
4567,13649,John Ashwin,Senior Sales Representative,Central East,2/10/2019,West Virginia,WV,Olive Oil,Extra Virgin Olive Oil - Trio 6pk,2,114,228
4574,13649,John Ashwin,Senior Sales Representative,Central East,3/10/2019,Kentucky,KY,Bath products,Lavender and Olive Oil Bar Soap,2,5.99,11.98
4622,13649,John Ashwin,Senior Sales Representative,Central East,11/10/2019,Rhode Island,RI,Bath products,Mandarin and Olive Body Soap,1,7.45,7.45
4636,13649,John Ashwin,Senior Sales Representative,Central East,13/10/2019,Tennessee,TN,Bath products,Lavender and Olive Bath Salts,2,8.5,17
4641,13649,John Ashwin,Senior Sales Representative,Central East,14/10/2019,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Delicate 6pk,2,114,228
4705,13649,John Ashwin,Senior Sales Representative,Central East,22/10/2019,Tennessee,TN,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,2,234,468
4722,13649,John Ashwin,Senior Sales Representative,Central East,25/10/2019,North Carolina,NC,Olive Oil,Extra Virgin Olive Oil - Bold,4,24.5,98
4874,13649,John Ashwin,Senior Sales Representative,Central East,16/11/2019,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Trio 3pk,3,70,210
4898,13649,John Ashwin,Senior Sales Representative,Central East,19/11/2019,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Medium 12 pk,7,19.5,136.5
4929,13649,John Ashwin,Senior Sales Representative,Central East,23/11/2019,West Virginia,WV,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,3,234,702
5000,13649,John Ashwin,Senior Sales Representative,Central East,3/12/2019,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Delicate 6pk,1,114,114
5054,13649,John Ashwin,Senior Sales Representative,Central East,11/12/2019,West Virginia,WV,Bath products,Vanilla and Olive Oil Lotion,2,9.99,19.98
5071,13649,John Ashwin,Senior Sales Representative,Central East,14/12/2019,Virginia,VA,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,5,234,1170
5072,13649,John Ashwin,Senior Sales Representative,Central East,14/12/2019,North Carolina,NC,Olive Oil,Basil Extra Virgin Olive Oil 12pk,7,234,1638
5114,13649,John Ashwin,Senior Sales Representative,Central East,20/12/2019,Rhode Island,RI,Bath products,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29
5109,13649,John Ashwin,Senior Sales Representative,Central East,20/12/2019,Maryland,MD,Olive Oil,Basil Extra Virgin Olive Oil,1,26,26
5157,13649,John Ashwin,Senior Sales Representative,Central East,28/12/2019,Virginia,VA,Olive Oil,Lemon Extra Virgin Olive Oil 12pk,6,234,1404
5165,13649,John Ashwin,Senior Sales Representative,Central East,28/12/2019,Virginia,VA,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,13,234,3042
5167,13649,John Ashwin,Senior Sales Representative,Central East,29/12/2019,Virginia,VA,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,4,234,936
5280,13649,John Ashwin,Senior Sales Representative,Central East,14/1/2020,Rhode Island,RI,Olive Oil,Chili Extra Virgin Olive Oil 12pk,1,234,234
5322,13649,John Ashwin,Senior Sales Representative,Central East,20/1/2020,Rhode Island,RI,Bath products,Mandarin and Olive Oil Lotion,2,9.99,19.98
5337,13649,John Ashwin,Senior Sales Representative,Central East,22/1/2020,North Carolina,NC,Olive Oil,Chili Extra Virgin Olive Oil 6pk,1,123,123
5448,13649,John Ashwin,Senior Sales Representative,Central East,7/2/2020,Virginia,VA,Olive Oil,Chili Extra Virgin Olive Oil 12pk,2,234,468
5474,13649,John Ashwin,Senior Sales Representative,Central East,12/2/2020,Kentucky,KY,Olive Oil,Chili Extra Virgin Olive Oil 12pk,4,234,936
5525,13649,John Ashwin,Senior Sales Representative,Central East,19/2/2020,Maryland,MD,Bath products,Assorted Olive Oil Bar Soap - 3 pk,4,14.5,58
5547,13649,John Ashwin,Senior Sales Representative,Central East,23/2/2020,North Carolina,NC,Bath products,Mandarin and Olive Body Soap,4,7.45,29.8
5562,13649,John Ashwin,Senior Sales Representative,Central East,25/2/2020,Virginia,VA,Gift Basket,Infused EVOO Gift Basket,4,75,300
5581,13649,John Ashwin,Senior Sales Representative,Central East,28/2/2020,West Virginia,WV,Bath products,Assorted Olive Oil Bar Soap - 3 pk,3,14.5,43.5
5710,13649,John Ashwin,Senior Sales Representative,Central East,16/3/2020,West Virginia,WV,Bath products,Vanilla and Olive Oil Bar Soap 3pk,4,14.5,58
5730,13649,John Ashwin,Senior Sales Representative,Central East,20/3/2020,Virginia,VA,Olive Oil,Chili Extra Virgin Olive Oil 12pk,1,234,234
5762,13649,John Ashwin,Senior Sales Representative,Central East,24/3/2020,Tennessee,TN,Gift Basket,Rosmary EVOO Gift Basket,3,75,225
5791,13649,John Ashwin,Senior Sales Representative,Central East,27/3/2020,West Virginia,WV,Olive Oil,Basil Extra Virgin Olive Oil 12pk,3,234,702
5800,13649,John Ashwin,Senior Sales Representative,Central East,28/3/2020,Tennessee,TN,Bath products,Vanilla and Olive Bath Salts,3,8.5,25.5
5842,13649,John Ashwin,Senior Sales Representative,Central East,3/4/2020,Rhode Island,RI,Bath products,Vanilla and Olive Oil Lotion,1,9.99,9.99
5847,13649,John Ashwin,Senior Sales Representative,Central East,4/4/2020,Rhode Island,RI,Gift Basket,Garlic EVOO Gift Basket,2,75,150
5903,13649,John Ashwin,Senior Sales Representative,Central East,14/4/2020,Delaware,DE,Gift Basket,Scented Olive Oil Lotion Gift Basket,1,27,27
5908,13649,John Ashwin,Senior Sales Representative,Central East,15/4/2020,Virginia,VA,Bath products,Lavender and Olive Oil Bar Soap 3pk,3,14.5,43.5
5937,13649,John Ashwin,Senior Sales Representative,Central East,19/4/2020,Virginia,VA,Bath products,Vanilla and Olive Oil Bar Soap 3pk,4,14.5,58
6043,13649,John Ashwin,Senior Sales Representative,Central East,8/5/2020,Virginia,VA,Gift Basket,Infused EVOO Gift Basket,4,75,300
6055,13649,John Ashwin,Senior Sales Representative,Central East,9/5/2020,Kentucky,KY,Olive Oil,Lemon Extra Virgin Olive Oil 2pk,2,45,90
6133,13649,John Ashwin,Senior Sales Representative,Central East,17/5/2020,Maryland,MD,Gift Basket,Scented Olive Oil Bath Salts Gift Basket,4,35,140
6131,13649,John Ashwin,Senior Sales Representative,Central East,17/5/2020,North Carolina,NC,Olive Oil,Basil Extra Virgin Olive Oil 2pk,4,45,180
6140,13649,John Ashwin,Senior Sales Representative,Central East,18/5/2020,Virginia,VA,Olive Oil,Garlic Extra Virgin Olive Oil 6pk,2,123,246
6184,13649,John Ashwin,Senior Sales Representative,Central East,25/5/2020,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Medium 2pk,1,16.75,16.75
6207,13649,John Ashwin,Senior Sales Representative,Central East,29/5/2020,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Delicate,3,24.5,73.5
6223,13649,John Ashwin,Senior Sales Representative,Central East,31/5/2020,Virginia,VA,Olive Oil,Lemon Extra Virgin Olive Oil 6pk,1,123,123
6218,13649,John Ashwin,Senior Sales Representative,Central East,31/5/2020,Rhode Island,RI,Olive Oil,Extra Virgin Olive Oil - Medium 6pk,2,114,228
6327,13649,John Ashwin,Senior Sales Representative,Central East,13/6/2020,North Carolina,NC,Olive Oil,Lemon Extra Virgin Olive Oil,2,26,52
6399,13649,John Ashwin,Senior Sales Representative,Central East,25/6/2020,Rhode Island,RI,Olive Oil,Extra Virgin Olive Oil - Medium 2pk,2,16.75,33.5
6410,13649,John Ashwin,Senior Sales Representative,Central East,26/6/2020,Virginia,VA,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,2,234,468
6418,13649,John Ashwin,Senior Sales Representative,Central East,27/6/2020,Virginia,VA,Olive Oil,Rosemary Extra Virgin Olive Oil 6pk,3,123,369
6429,13649,John Ashwin,Senior Sales Representative,Central East,28/6/2020,Rhode Island,RI,Bath products,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29
6437,13649,John Ashwin,Senior Sales Representative,Central East,29/6/2020,Rhode Island,RI,Bath products,Lavender and Olive Oil Bar Soap,1,5.99,5.99
6454,13649,John Ashwin,Senior Sales Representative,Central East,2/7/2020,North Carolina,NC,Gift Basket,Basil EVOO Gift Basket,1,75,75
